Date,Closing Value
5/29/2008,2508.320068
5/28/2008,2486.699951
5/27/2008,2481.23999
5/23/2008,2444.669922
5/22/2008,2464.580078
5/21/2008,2448.27002
5/20/2008,2492.26001
5/19/2008,2516.090088
5/16/2008,2528.850098
5/15/2008,2533.72998
5/14/2008,2496.699951
5/13/2008,2495.120117
5/12/2008,2488.48999
5/9/2008,2445.52002
5/8/2008,2451.23999
5/7/2008,2438.48999
5/6/2008,2483.310059
5/5/2008,2464.120117
5/2/2008,2476.98999
5/1/2008,2480.709961
4/30/2008,2412.800049
4/29/2008,2426.100098
4/28/2008,2424.399902
4/25/2008,2422.929932
4/24/2008,2428.919922
4/23/2008,2405.209961
4/22/2008,2376.939941
4/21/2008,2408.040039
4/18/2008,2402.969971
4/17/2008,2341.830078
4/16/2008,2350.110107
4/15/2008,2286.040039
4/14/2008,2275.820068
4/11/2008,2290.23999
4/10/2008,2351.699951
4/9/2008,2322.120117
4/8/2008,2348.76001
4/7/2008,2364.830078
4/4/2008,2370.97998
4/3/2008,2363.300049
4/2/2008,2361.399902
4/1/2008,2362.75
3/31/2008,2279.100098
3/28/2008,2261.179932
3/27/2008,2280.830078
3/26/2008,2324.360107
3/25/2008,2341.050049
3/24/2008,2326.75
3/20/2008,2258.110107
3/19/2008,2209.959961
3/18/2008,2268.26001
3/17/2008,2177.01001
3/14/2008,2212.48999
3/13/2008,2263.610107
3/12/2008,2243.870117
3/11/2008,2255.76001
3/10/2008,2169.340088
3/7/2008,2212.48999
3/6/2008,2220.5
3/5/2008,2272.810059
3/4/2008,2260.280029
3/3/2008,2258.600098
2/29/2008,2271.47998
2/28/2008,2331.570068
2/27/2008,2353.780029
2/26/2008,2344.98999
2/25/2008,2327.47998
2/22/2008,2303.350098
2/21/2008,2299.780029
2/20/2008,2327.100098
2/19/2008,2306.199951
2/15/2008,2321.800049
2/14/2008,2332.540039
2/13/2008,2373.929932
2/12/2008,2320.040039
2/11/2008,2320.060059
2/8/2008,2304.850098
2/7/2008,2293.030029
2/6/2008,2278.75
2/5/2008,2309.570068
2/4/2008,2382.850098
2/1/2008,2413.360107
1/31/2008,2389.860107
1/30/2008,2349
1/29/2008,2358.060059
1/28/2008,2349.909912
1/25/2008,2326.199951
1/24/2008,2360.919922
1/23/2008,2316.409912
1/22/2008,2292.27002
1/18/2008,2340.02002
1/17/2008,2346.899902
1/16/2008,2394.590088
1/15/2008,2417.590088
1/14/2008,2478.300049
1/11/2008,2439.939941
1/10/2008,2488.52002
1/9/2008,2474.550049
1/8/2008,2440.51001
1/7/2008,2499.459961
1/4/2008,2504.649902
1/3/2008,2602.679932
1/2/2008,2609.629883
12/31/2007,2652.280029
12/28/2007,2674.459961
12/27/2007,2676.790039
12/26/2007,2724.409912
12/24/2007,2713.5
12/21/2007,2691.98999
12/20/2007,2640.860107
12/19/2007,2601.01001
12/18/2007,2596.030029
12/17/2007,2574.459961
12/14/2007,2635.73999
12/13/2007,2668.48999
12/12/2007,2671.139893
12/11/2007,2652.350098
12/10/2007,2718.949951
12/7/2007,2706.159912
12/6/2007,2709.030029
12/5/2007,2666.360107
12/4/2007,2619.830078
12/3/2007,2637.129883
11/30/2007,2660.959961
11/29/2007,2668.129883
11/28/2007,2662.909912
11/27/2007,2580.800049
11/26/2007,2540.98999
11/23/2007,2596.600098
11/21/2007,2562.149902
11/20/2007,2596.810059
11/19/2007,2593.379883
11/16/2007,2637.23999
11/15/2007,2618.51001
11/14/2007,2644.320068
11/13/2007,2673.649902
11/12/2007,2584.129883
11/9/2007,2627.939941
11/8/2007,2696
11/7/2007,2748.76001
11/6/2007,2825.179932
11/5/2007,2795.179932
11/2/2007,2810.379883
11/1/2007,2794.830078
10/31/2007,2859.120117
10/30/2007,2816.709961
10/29/2007,2817.439941
10/26/2007,2804.189941
10/25/2007,2750.860107
10/24/2007,2774.76001
10/23/2007,2799.26001
10/22/2007,2753.929932
10/19/2007,2725.159912
10/18/2007,2799.310059
10/17/2007,2792.669922
10/16/2007,2763.909912
10/15/2007,2780.050049
10/12/2007,2805.679932
10/11/2007,2772.199951
10/10/2007,2811.610107
10/9/2007,2803.909912
10/8/2007,2787.370117
10/5/2007,2780.320068
10/4/2007,2733.570068
10/3/2007,2729.429932
10/2/2007,2747.110107
10/1/2007,2740.98999
9/28/2007,2701.5
9/27/2007,2709.590088
9/26/2007,2699.030029
9/25/2007,2683.449951
9/24/2007,2667.949951
9/21/2007,2671.219971
9/20/2007,2654.290039
9/19/2007,2666.47998
9/18/2007,2651.659912
9/17/2007,2581.659912
9/14/2007,2602.179932
9/13/2007,2601.060059
9/12/2007,2592.070068
9/11/2007,2597.469971
9/10/2007,2559.110107
9/7/2007,2565.699951
9/6/2007,2614.320068
9/5/2007,2605.949951
9/4/2007,2630.23999
8/31/2007,2596.360107
8/30/2007,2565.300049
8/29/2007,2563.159912
8/28/2007,2500.639893
8/27/2007,2561.25
8/24/2007,2576.689941
8/23/2007,2541.699951
8/22/2007,2552.800049
8/21/2007,2521.300049
8/20/2007,2508.590088
8/17/2007,2505.030029
8/16/2007,2451.070068
8/15/2007,2458.830078
8/14/2007,2499.120117
8/13/2007,2542.23999
8/10/2007,2544.889893
8/9/2007,2556.48999
8/8/2007,2612.97998
8/7/2007,2561.600098
8/6/2007,2547.330078
8/3/2007,2511.25
8/2/2007,2575.97998
8/1/2007,2553.870117
7/31/2007,2546.27002
7/30/2007,2583.280029
7/27/2007,2562.23999
7/26/2007,2599.340088
7/25/2007,2648.169922
7/24/2007,2639.860107
7/23/2007,2690.580078
7/20/2007,2687.600098
7/19/2007,2720.040039
7/18/2007,2699.48999
7/17/2007,2712.290039
7/16/2007,2697.330078
7/13/2007,2707
7/12/2007,2701.72998
7/11/2007,2651.790039
7/10/2007,2639.159912
7/9/2007,2670.02002
7/6/2007,2666.51001
7/5/2007,2656.649902
7/3/2007,2644.949951
7/2/2007,2632.300049
6/29/2007,2603.22998
6/28/2007,2608.370117
6/27/2007,2605.350098
6/26/2007,2574.159912
6/25/2007,2577.080078
6/22/2007,2588.959961
6/21/2007,2616.959961
6/20/2007,2599.959961
6/19/2007,2626.76001
6/18/2007,2626.600098
6/15/2007,2626.709961
6/14/2007,2599.409912
6/13/2007,2582.310059
6/12/2007,2549.77002
6/11/2007,2572.149902
6/8/2007,2573.540039
6/7/2007,2541.379883
6/6/2007,2587.179932
6/5/2007,2611.22998
6/4/2007,2618.290039
6/1/2007,2613.919922
5/31/2007,2604.52002
5/30/2007,2592.590088
5/29/2007,2572.060059
5/25/2007,2557.189941
5/24/2007,2537.919922
5/23/2007,2577.050049
5/22/2007,2588.02002
5/21/2007,2578.790039
5/18/2007,2558.449951
5/17/2007,2539.379883
5/16/2007,2547.419922
5/15/2007,2525.290039
5/14/2007,2546.439941
5/11/2007,2562.219971
5/10/2007,2533.73999
5/9/2007,2576.340088
5/8/2007,2571.75
5/7/2007,2570.949951
5/4/2007,2572.149902
5/3/2007,2565.459961
5/2/2007,2557.840088
5/1/2007,2531.530029
4/30/2007,2525.090088
4/27/2007,2557.209961
4/26/2007,2554.459961
4/25/2007,2547.889893
4/24/2007,2524.540039
4/23/2007,2523.669922
4/20/2007,2526.389893
4/19/2007,2505.350098
4/18/2007,2510.5
4/17/2007,2516.949951
4/16/2007,2518.330078
4/13/2007,2491.939941
4/12/2007,2480.320068
4/11/2007,2459.310059
4/10/2007,2477.610107
4/9/2007,2469.179932
4/5/2007,2471.340088
4/4/2007,2458.689941
4/3/2007,2450.330078
4/2/2007,2422.26001
3/30/2007,2421.639893
3/29/2007,2417.879883
3/28/2007,2417.100098
3/27/2007,2437.429932
3/26/2007,2455.629883
3/23/2007,2448.929932
3/22/2007,2451.73999
3/21/2007,2455.919922
3/20/2007,2408.209961
3/19/2007,2394.409912
3/16/2007,2372.659912
3/15/2007,2378.699951
3/14/2007,2371.73999
3/13/2007,2350.570068
3/12/2007,2402.290039
3/9/2007,2387.550049
3/8/2007,2387.72998
3/7/2007,2374.639893
3/6/2007,2385.139893
3/5/2007,2340.679932
3/2/2007,2368
3/1/2007,2404.209961
2/28/2007,2416.149902
2/27/2007,2407.860107
2/26/2007,2504.52002
2/23/2007,2515.100098
2/22/2007,2524.939941
2/21/2007,2518.419922
2/20/2007,2513.040039
2/16/2007,2496.310059
2/15/2007,2497.100098
2/14/2007,2488.379883
2/13/2007,2459.879883
2/12/2007,2450.379883
2/9/2007,2459.820068
2/8/2007,2488.669922
2/7/2007,2490.5
2/6/2007,2471.48999
2/5/2007,2470.600098
2/2/2007,2475.879883
2/1/2007,2468.379883
1/31/2007,2463.929932
1/30/2007,2448.639893
1/29/2007,2441.090088
1/26/2007,2435.48999
1/25/2007,2434.23999
1/24/2007,2466.280029
1/23/2007,2431.409912
1/22/2007,2431.070068
1/19/2007,2451.310059
1/18/2007,2443.209961
1/17/2007,2479.419922
1/16/2007,2497.780029
1/12/2007,2502.820068
1/11/2007,2484.850098
1/10/2007,2459.330078
1/9/2007,2443.830078
1/8/2007,2438.199951
1/5/2007,2434.25
1/4/2007,2453.429932
1/3/2007,2423.159912
12/29/2006,2415.290039
12/28/2006,2425.570068
12/27/2006,2431.219971
12/26/2006,2413.51001
12/22/2006,2401.179932
12/21/2006,2415.850098
12/20/2006,2427.610107
12/19/2006,2429.550049
12/18/2006,2435.570068
12/15/2006,2457.199951
12/14/2006,2453.850098
12/13/2006,2432.409912
12/12/2006,2431.600098
12/11/2006,2442.860107
12/8/2006,2437.360107
12/7/2006,2427.689941
12/6/2006,2445.860107
12/5/2006,2452.379883
12/4/2006,2448.389893
12/1/2006,2413.209961
11/30/2006,2431.77002
11/29/2006,2432.22998
11/28/2006,2412.610107
11/27/2006,2405.919922
11/24/2006,2460.26001
11/22/2006,2465.97998
11/21/2006,2454.840088
11/20/2006,2452.719971
11/17/2006,2445.860107
11/16/2006,2449.060059
11/15/2006,2442.75
11/14/2006,2430.659912
11/13/2006,2406.379883
11/10/2006,2389.719971
11/9/2006,2376.01001
11/8/2006,2384.939941
11/7/2006,2375.879883
11/6/2006,2365.949951
11/3/2006,2330.790039
11/2/2006,2334.02002
11/1/2006,2334.350098
10/31/2006,2366.709961
10/30/2006,2363.77002
10/27/2006,2350.620117
10/26/2006,2379.100098
10/25/2006,2356.590088
10/24/2006,2344.840088
10/23/2006,2355.560059
10/20/2006,2342.300049
10/19/2006,2340.939941
10/18/2006,2337.149902
10/17/2006,2344.949951
10/16/2006,2363.840088
10/13/2006,2357.290039
10/12/2006,2346.179932
10/11/2006,2308.27002
10/10/2006,2315.429932
10/9/2006,2311.77002
10/6/2006,2299.98999
10/5/2006,2306.340088
10/4/2006,2290.949951
10/3/2006,2243.649902
10/2/2006,2237.600098
9/29/2006,2258.429932
9/28/2006,2270.02002
9/27/2006,2263.389893
9/26/2006,2261.340088
9/25/2006,2249.070068
9/22/2006,2218.929932
9/21/2006,2237.75
9/20/2006,2252.889893
9/19/2006,2222.370117
9/18/2006,2235.75
9/15/2006,2235.590088
9/14/2006,2228.72998
9/13/2006,2227.669922
9/12/2006,2215.820068
9/11/2006,2173.25
9/8/2006,2165.790039
9/7/2006,2155.290039
9/6/2006,2167.840088
9/5/2006,2205.699951
9/1/2006,2193.159912
8/31/2006,2183.75
8/30/2006,2185.72998
8/29/2006,2172.300049
8/28/2006,2160.699951
8/25/2006,2140.290039
8/24/2006,2137.110107
8/23/2006,2134.659912
8/22/2006,2150.02002
8/21/2006,2147.75
8/18/2006,2163.949951
8/17/2006,2157.610107
8/16/2006,2149.540039
8/15/2006,2115.01001
8/14/2006,2069.040039
8/11/2006,2057.709961
8/10/2006,2071.73999
8/9/2006,2060.280029
8/8/2006,2060.850098
8/7/2006,2072.5
8/4/2006,2085.050049
8/3/2006,2092.340088
8/2/2006,2078.810059
8/1/2006,2061.98999
7/31/2006,2091.469971
7/28/2006,2094.139893
7/27/2006,2054.469971
7/26/2006,2070.459961
7/25/2006,2073.899902
7/24/2006,2061.840088
7/21/2006,2020.390015
7/20/2006,2039.420044
7/19/2006,2080.709961
7/18/2006,2043.219971
7/17/2006,2037.719971
7/14/2006,2037.349976
7/13/2006,2054.110107
7/12/2006,2090.23999
7/11/2006,2128.860107
7/10/2006,2116.929932
7/7/2006,2130.060059
7/6/2006,2155.090088
7/5/2006,2153.340088
7/3/2006,2190.429932
6/30/2006,2172.090088
6/29/2006,2174.379883
6/28/2006,2111.840088
6/27/2006,2100.25
6/26/2006,2133.669922
6/23/2006,2121.469971
6/22/2006,2122.97998
6/21/2006,2141.199951
6/20/2006,2107.060059
6/19/2006,2110.419922
6/16/2006,2129.949951
6/15/2006,2144.149902
6/14/2006,2086
6/13/2006,2072.469971
6/12/2006,2091.320068
6/9/2006,2135.060059
6/8/2006,2145.320068
6/7/2006,2151.800049
6/6/2006,2162.780029
6/5/2006,2169.620117
6/2/2006,2219.409912
6/1/2006,2219.860107
5/31/2006,2178.879883
5/30/2006,2164.73999
5/26/2006,2210.370117
5/25/2006,2198.23999
5/24/2006,2169.169922
5/23/2006,2158.76001
5/22/2006,2172.860107
5/19/2006,2193.879883
5/18/2006,2180.320068
5/17/2006,2195.800049
5/16/2006,2229.129883
5/15/2006,2238.52002
5/12/2006,2243.780029
5/11/2006,2272.699951
5/10/2006,2320.73999
5/9/2006,2338.25
5/8/2006,2344.98999
5/5/2006,2342.570068
5/4/2006,2323.899902
5/3/2006,2303.969971
5/2/2006,2309.840088
5/1/2006,2304.790039
4/28/2006,2322.570068
4/27/2006,2344.949951
4/26/2006,2333.629883
4/25/2006,2330.300049
4/24/2006,2333.379883
4/21/2006,2342.860107
4/20/2006,2362.550049
4/19/2006,2370.879883
4/18/2006,2356.139893
4/17/2006,2311.159912
4/13/2006,2326.110107
4/12/2006,2314.679932
4/11/2006,2310.350098
4/10/2006,2333.27002
4/7/2006,2339.02002
4/6/2006,2361.169922
4/5/2006,2359.75
4/4/2006,2345.360107
4/3/2006,2336.73999
3/31/2006,2339.790039
3/30/2006,2340.820068
3/29/2006,2337.780029
3/28/2006,2304.459961
3/27/2006,2315.580078
3/24/2006,2312.820068
3/23/2006,2300.149902
3/22/2006,2303.350098
3/21/2006,2294.22998
3/20/2006,2314.110107
3/17/2006,2306.47998
3/16/2006,2299.560059
3/15/2006,2311.840088
3/14/2006,2295.899902
3/13/2006,2267.030029
3/10/2006,2262.040039
3/9/2006,2249.719971
3/8/2006,2267.459961
3/7/2006,2268.379883
3/6/2006,2286.030029
3/3/2006,2302.600098
3/2/2006,2311.110107
3/1/2006,2314.639893
2/28/2006,2281.389893
2/27/2006,2307.179932
2/24/2006,2287.040039
2/23/2006,2279.320068
2/22/2006,2283.169922
2/21/2006,2262.959961
2/17/2006,2282.360107
2/16/2006,2294.629883
2/15/2006,2276.429932
2/14/2006,2262.169922
2/13/2006,2239.810059
2/10/2006,2261.879883
2/9/2006,2255.870117
2/8/2006,2266.97998
2/7/2006,2244.959961
2/6/2006,2258.800049
2/3/2006,2262.580078
2/2/2006,2281.570068
2/1/2006,2310.560059
1/31/2006,2305.820068
1/30/2006,2306.780029
1/27/2006,2304.22998
1/26/2006,2283
1/25/2006,2260.649902
1/24/2006,2265.25
1/23/2006,2248.469971
1/20/2006,2247.699951
1/19/2006,2301.810059
1/18/2006,2279.639893
1/17/2006,2302.689941
1/13/2006,2317.040039
1/12/2006,2316.689941
1/11/2006,2331.360107
1/10/2006,2320.320068
1/9/2006,2318.689941
1/6/2006,2305.620117
1/5/2006,2276.870117
1/4/2006,2263.459961
1/3/2006,2243.73999
12/30/2005,2205.320068
12/29/2005,2218.159912
12/28/2005,2228.939941
12/27/2005,2226.889893
12/23/2005,2249.419922
12/22/2005,2246.48999
12/21/2005,2231.659912
12/20/2005,2222.419922
12/19/2005,2222.73999
12/16/2005,2252.47998
12/15/2005,2260.629883
12/14/2005,2262.590088
12/13/2005,2265
12/12/2005,2260.949951
12/9/2005,2256.72998
12/8/2005,2246.459961
12/7/2005,2252.01001
12/6/2005,2260.76001
12/5/2005,2257.639893
12/2/2005,2273.370117
12/1/2005,2267.169922
11/30/2005,2232.820068
11/29/2005,2232.709961
11/28/2005,2239.370117
11/25/2005,2263.01001
11/23/2005,2259.97998
11/22/2005,2253.560059
11/21/2005,2241.669922
11/18/2005,2227.070068
11/17/2005,2220.459961
11/16/2005,2187.929932
11/15/2005,2186.73999
11/14/2005,2200.949951
11/11/2005,2202.469971
11/10/2005,2196.679932
11/9/2005,2175.810059
11/8/2005,2172.070068
11/7/2005,2178.23999
11/4/2005,2169.429932
11/3/2005,2160.219971
11/2/2005,2144.310059
11/1/2005,2114.050049
10/31/2005,2120.300049
10/28/2005,2089.879883
10/27/2005,2063.810059
10/26/2005,2100.050049
10/25/2005,2109.449951
10/24/2005,2115.830078
10/21/2005,2082.209961
10/20/2005,2068.110107
10/19/2005,2091.23999
10/18/2005,2056
10/17/2005,2070.300049
10/14/2005,2064.830078
10/13/2005,2047.219971
10/12/2005,2037.469971
10/11/2005,2061.090088
10/10/2005,2078.919922
10/7/2005,2090.350098
10/6/2005,2084.080078
10/5/2005,2103.02002
10/4/2005,2139.360107
10/3/2005,2155.429932
9/30/2005,2151.689941
9/29/2005,2141.219971
9/28/2005,2115.399902
9/27/2005,2116.419922
9/26/2005,2121.459961
9/23/2005,2116.840088
9/22/2005,2110.780029
9/21/2005,2106.639893
9/20/2005,2131.330078
9/19/2005,2145.26001
9/16/2005,2160.350098
9/15/2005,2146.149902
9/14/2005,2149.330078
9/13/2005,2171.75
9/12/2005,2182.830078
9/9/2005,2175.51001
9/8/2005,2166.030029
9/7/2005,2172.030029
9/6/2005,2166.860107
9/2/2005,2141.070068
9/1/2005,2147.899902
8/31/2005,2152.090088
8/30/2005,2129.76001
8/29/2005,2137.649902
8/26/2005,2120.77002
8/25/2005,2134.370117
8/24/2005,2128.909912
8/23/2005,2137.25
8/22/2005,2141.409912
8/19/2005,2135.560059
8/18/2005,2136.080078
8/17/2005,2145.149902
8/16/2005,2137.060059
8/15/2005,2167.040039
8/12/2005,2156.899902
8/11/2005,2174.550049
8/10/2005,2157.810059
8/9/2005,2174.189941
8/8/2005,2164.389893
8/5/2005,2177.909912
8/4/2005,2191.320068
8/3/2005,2216.810059
8/2/2005,2218.149902
8/1/2005,2195.379883
7/29/2005,2184.830078
7/28/2005,2198.439941
7/27/2005,2186.219971
7/26/2005,2175.98999
7/25/2005,2166.73999
7/22/2005,2179.73999
7/21/2005,2178.600098
7/20/2005,2188.570068
7/19/2005,2173.179932
7/18/2005,2144.870117
7/15/2005,2156.780029
7/14/2005,2152.820068
7/13/2005,2144.110107
7/12/2005,2143.149902
7/11/2005,2135.429932
7/8/2005,2112.879883
7/7/2005,2075.659912
7/6/2005,2068.649902
7/5/2005,2078.75
7/1/2005,2057.370117
6/30/2005,2056.959961
6/29/2005,2068.889893
6/28/2005,2069.889893
6/27/2005,2045.199951
6/24/2005,2053.27002
6/23/2005,2070.659912
6/22/2005,2092.030029
6/21/2005,2091.070068
6/20/2005,2088.129883
6/17/2005,2090.110107
6/16/2005,2089.149902
6/15/2005,2074.919922
6/14/2005,2069.040039
6/13/2005,2068.959961
6/10/2005,2063
6/9/2005,2076.909912
6/8/2005,2060.179932
6/7/2005,2067.159912
6/6/2005,2075.76001
6/3/2005,2071.429932
6/2/2005,2097.800049
6/1/2005,2087.860107
5/31/2005,2068.219971
5/27/2005,2075.72998
5/26/2005,2071.23999
5/25/2005,2050.120117
5/24/2005,2061.620117
5/23/2005,2056.649902
5/20/2005,2046.420044
5/19/2005,2042.579956
5/18/2005,2030.650024
5/17/2005,2004.150024
5/16/2005,1994.430054
5/13/2005,1976.780029
5/12/2005,1963.880005
5/11/2005,1971.550049
5/10/2005,1962.77002
5/9/2005,1979.670044
5/6/2005,1967.349976
5/5/2005,1961.800049
5/4/2005,1962.22998
5/3/2005,1933.069946
5/2/2005,1928.650024
4/29/2005,1921.650024
4/28/2005,1904.180054
4/27/2005,1930.430054
4/26/2005,1927.439941
4/25/2005,1950.780029
4/22/2005,1932.189941
4/21/2005,1962.410034
4/20/2005,1913.76001
4/19/2005,1932.359985
4/18/2005,1912.920044
4/15/2005,1908.150024
4/14/2005,1946.709961
4/13/2005,1974.369995
4/12/2005,2005.400024
4/11/2005,1992.119995
4/8/2005,1999.349976
4/7/2005,2018.790039
4/6/2005,1999.140015
4/5/2005,1999.319946
4/4/2005,1991.069946
4/1/2005,1984.810059
3/31/2005,1999.22998
3/30/2005,2005.670044
3/29/2005,1973.880005
3/28/2005,1992.52002
3/24/2005,1991.060059
3/23/2005,1990.219971
3/22/2005,1989.339966
3/21/2005,2007.51001
3/18/2005,2007.790039
3/17/2005,2016.420044
3/16/2005,2015.75
3/15/2005,2034.97998
3/14/2005,2051.040039
3/11/2005,2041.599976
3/10/2005,2059.719971
3/9/2005,2061.290039
3/8/2005,2073.550049
3/7/2005,2090.209961
3/4/2005,2070.610107
3/3/2005,2058.399902
3/2/2005,2067.5
3/1/2005,2071.25
2/28/2005,2051.719971
2/25/2005,2065.399902
2/24/2005,2051.699951
2/23/2005,2031.25
2/22/2005,2030.319946
2/18/2005,2058.620117
2/17/2005,2061.340088
2/16/2005,2087.429932
2/15/2005,2089.209961
2/14/2005,2082.909912
2/11/2005,2076.659912
2/10/2005,2053.100098
2/9/2005,2052.550049
2/8/2005,2086.679932
2/7/2005,2082.030029
2/4/2005,2086.659912
2/3/2005,2057.639893
2/2/2005,2075.060059
2/1/2005,2068.699951
1/31/2005,2062.409912
1/28/2005,2035.829956
1/27/2005,2047.150024
1/26/2005,2046.089966
1/25/2005,2019.949951
1/24/2005,2008.699951
1/21/2005,2034.27002
1/20/2005,2045.880005
1/19/2005,2073.590088
1/18/2005,2106.040039
1/14/2005,2087.909912
1/13/2005,2070.560059
1/12/2005,2092.530029
1/11/2005,2079.620117
1/10/2005,2097.040039
1/7/2005,2088.610107
1/6/2005,2090
1/5/2005,2091.23999
1/4/2005,2107.860107
1/3/2005,2152.149902
