Date,Boeing,MacDonalds,Nike,Walmart
10/4/2019,371.311035,206.441635,92.13649,116.123856
10/7/2019,372.141205,206.665924,92.235497,115.209892
10/8/2019,369.729706,205.876038,90.829742,115.553856
10/9/2019,370.579651,207.553391,91.59201,116.880592
10/10/2019,366.665924,206.509903,92.0672,117.548882
10/11/2019,370.540131,203.83786,92.93837,118.168022
10/14/2019,368.820435,203.21373,93.928345,117.116455
10/15/2019,366.626373,202.082489,93.839249,117.470245
10/16/2019,368.079224,203.135696,93.928345,117.362144
10/17/2019,364.748596,201.721664,94.601517,117.774902
10/18/2019,339.981354,203.330734,95.136101,117.086975
10/21/2019,327.192474,204.647278,95.254906,117.67662
10/22/2019,333.06311,194.329575,94.641113,117.519394
10/23/2019,336.522217,194.271072,91.39402,117.29335
10/24/2019,340.524902,191.160156,90.582245,117.047661
10/25/2019,335.860046,189.78511,90.008064,116.988693
10/28/2019,336.897766,187.025269,89.938751,117.165596
10/29/2019,344.853729,187.844452,88.384514,115.131256
10/30/2019,342.017273,192.008591,89.285385,116.064888
10/31/2019,335.939117,191.823288,88.651802,115.239372
11/1/2019,341.15744,189.131729,88.285515,115.593163
11/4/2019,346.988495,183.982635,88.958687,115.544022
11/5/2019,354.104401,187.415329,88.978493,116.811806
11/6/2019,350.052307,189.365768,88.582504,117.440765
11/7/2019,355.196686,188.29306,89.493286,118.158188
11/8/2019,348.924011,188.809906,88.909195,117.381805
11/11/2019,364.789612,187.863937,89.146797,116.988693
11/12/2019,360.733734,188.488083,88.602295,117.067314
11/13/2019,360.355988,190.165451,90.374344,118.895264
11/14/2019,365.266785,189.190231,90.354546,118.570946
11/15/2019,369.481689,189.16098,92.106796,116.821625
11/18/2019,367.274811,189.463287,93.235359,118.177841
11/19/2019,364.829376,188.644119,92.671082,117.824051
11/20/2019,368.716248,189.317017,92.116699,117.077148
11/21/2019,364.272675,187.581146,91.235626,117.794563
11/22/2019,369.143707,188.351563,92.403786,117.303185
11/25/2019,370.923126,187.132553,91.968201,116.870758
11/26/2019,371.300873,189.199982,92.39389,117.136108
11/27/2019,365.823456,191.433212,93.195755,116.713516
11/29/2019,364.014221,190.873764,92.793777,117.037827
12/2/2019,353.079285,191.560791,92.863258,117.224564
12/3/2019,349.99762,189.539001,91.771454,116.625069
12/4/2019,346.776764,190.70694,93.022072,116.64473
12/5/2019,343.635468,190.608795,95.076653,117.138313
12/6/2019,351.995728,191.727661,96.277641,118.243942
12/9/2019,349.132751,191.070068,95.910385,117.829338
12/10/2019,345.842346,191.335083,96.287567,117.612152
12/11/2019,347.929932,191.109329,96.456306,117.473953
12/12/2019,344.241882,192.669846,96.992279,118.224205
12/13/2019,339.6492,193.464813,97.041908,118.747406
12/16/2019,325.065948,194.210754,98.074158,118.994194
12/17/2019,325.065948,192.875961,98.907906,119.724709
12/18/2019,328.724182,192.002472,99.821053,118.322922
12/19/2019,331.527496,193.405945,100.396736,118.5401
12/20/2019,326.060028,193.484451,99.215599,118.747406
12/23/2019,335.553558,192.561874,99.295006,117.503563
12/24/2019,331.030457,193.023178,99.394257,117.977409
12/26/2019,327.968689,193.405945,99.960014,117.987274
12/27/2019,328.187408,194.495361,100.813614,118.056381
12/30/2019,324.469513,193.258728,100.049347,117.86882
12/31/2019,323.833313,193.945755,100.555542,117.316002
1/2/2020,331.348572,197.066772,101.438911,117.414719
1/3/2020,330.791901,196.369949,101.161003,116.378189
1/6/2020,331.766083,198.578217,101.071678,116.141258
1/7/2020,335.285156,198.872665,101.022041,115.065247
1/8/2020,329.410095,202.091843,100.793755,114.670372
1/9/2020,334.350708,204.486588,100.724281,115.85498
1/10/2020,327.968689,203.42662,100.148605,114.887543
1/13/2020,328.266907,202.680695,101.399223,114.393959
1/14/2020,330.384308,203.475708,102.153557,114.690117
1/15/2020,327.849396,205.88028,102.024521,113.801659
1/16/2020,330.036377,206.940231,102.600204,114.413704
1/17/2020,322.232819,208.049271,103.751564,113.485756
1/21/2020,311.516571,207.244492,103.801193,114.107681
1/22/2020,307.172424,207.519287,103.711861,114.611137
1/23/2020,315.910431,209.46257,102.252808,114.32486
1/24/2020,321.139313,207.323013,101.27018,112.903328
1/27/2020,314.727478,205.458237,99.493507,114.374222
1/28/2020,314.687714,206.488754,99.662247,115.104721
1/29/2020,320.115387,210.463654,99.096481,114.403831
1/30/2020,321.387817,212.171402,97.458786,115.084984
1/31/2020,316.387573,210.00238,95.582863,113.02179
2/3/2020,314.131012,211.189941,98.530739,112.804604
2/4/2020,316.05954,210.640335,100.625023,113.791779
2/5/2020,327.600861,210.394974,99.791283,115.312027
2/6/2020,339.410614,208.922775,99.523285,114.818443
2/7/2020,334.758301,207.686142,98.699478,114.95665
2/10/2020,342.63147,209.256485,99.275146,113.772041
2/11/2020,342.382935,211.729752,99.275146,113.92012
2/12/2020,345.39502,213.427673,102.232964,114.364342
2/13/2020,342.820007,213.388412,102.600204,115.93396
2/14/2020,340.48999,213.064514,102.768936,116.378189
2/18/2020,338.880005,212.141953,101.24041,118.095871
2/19/2020,338.299988,211.631607,101.696976,116.170876
2/20/2020,336.279999,211.091797,101.766464,116.180748
2/21/2020,330.380005,211.867126,99.503433,117.059341
2/24/2020,317.899994,209.56073,95.195763,114.828316
2/25/2020,304.140015,208.167068,92.208176,112.923065
2/26/2020,305.589996,206.204147,91.314873,112.320892
2/27/2020,287.76001,197.272888,87.890564,108.984238
2/28/2020,275.109985,191.762085,88.960518,106.299118
3/2/2020,289.269989,200.038162,92.245041,114.393959
3/3/2020,280.619995,197.035858,90.503242,111.462051
3/4/2020,283.119995,204.452728,93.349831,115.272545
3/5/2020,260.369995,195.860611,90.154892,114.433449
3/6/2020,262.329987,196.393921,87.945313,115.726654
3/9/2020,227.169998,184.54274,83.715256,115.657547
3/10/2020,231.009995,197.381516,87.88559,118.253822
3/11/2020,189.080002,185.915482,83.605774,112.962555
3/12/2020,154.839996,168.020218,73.851761,102.715675
3/13/2020,170.199997,174.933395,75.225296,112.636787
3/16/2020,129.610001,147.162109,66.476547,105.390915
3/17/2020,124.139999,145.789337,69.512222,117.730621
3/18/2020,101.889999,135.597336,67.72068,121.008041
3/19/2020,97.709999,147.646027,70.00988,118.439934
3/20/2020,95.010002,146.648575,67.133438,113.006279
3/23/2020,105.620003,135.399826,62.505268,113.313652
3/24/2020,127.68,159.941635,71.990547,114.057312
3/25/2020,158.729996,160.958862,78.639191,108.474922
3/26/2020,180.550003,165.274673,83.904366,108.891365
3/27/2020,162,161.976089,82.839394,108.653397
3/30/2020,152.279999,166.045013,84.979286,114.215958
3/31/2020,149.139999,163.299484,82.351677,112.659241
4/1/2020,130.699997,156.208527,78.858162,113.174835
4/2/2020,123.269997,159.497238,79.763885,117.646706
4/3/2020,124.519997,158.341736,78.489899,118.469688
4/6/2020,148.770004,174.844498,84.232811,125.00396
4/7/2020,141.580002,173.412491,83.765022,120.958458
4/8/2020,146.869995,175.28894,84.899673,120.809723
4/9/2020,151.839996,181.421906,86.382683,120.770065
4/13/2020,147.330002,177.886307,84.063614,124.240471
4/14/2020,141,181.708344,87.059486,127.90918
4/15/2020,145.979996,175.634583,84.640892,127.671211
4/16/2020,134.240005,177.274002,85.894974,131.211029
4/17/2020,154,183.792175,89.488037,131.002792
4/20/2020,143.610001,179.397339,87.487473,128.751999
4/21/2020,136.330002,175.377823,84.800133,128.117416
4/22/2020,134.970001,184.16745,88.353386,130.47728
4/23/2020,137.740005,179.782501,86.940048,127.443153
4/24/2020,128.979996,181.737961,87.955261,128.345459
4/27/2020,128.679993,183.584763,88.950569,127.215103
4/28/2020,131.300003,183.624252,88.383247,126.917641
4/29/2020,139,185.490829,87.65667,122.55484
4/30/2020,141.020004,185.234055,86.770844,120.522179
5/1/2020,133.369995,180.394821,85.138542,121.880592
5/4/2020,131.460007,179.614609,85.347557,122.653999
5/5/2020,125.400002,177.017227,86.790749,123.675293
5/6/2020,121.860001,174.775391,88.024933,122.257385
5/7/2020,128.649994,178.873901,88.144363,121.390945
5/8/2020,133.440002,178.982559,90.035454,122.436646
5/11/2020,128.910004,178.636887,90.503242,123.163658
5/12/2020,125.220001,174.350708,87.845779,123.273209
5/13/2020,121.5,170.676849,85.616287,123.203491
5/14/2020,122.519997,173.234726,86.143806,122.91468
5/15/2020,120,171.654556,86.581734,125.424362
5/18/2020,135.440002,177.599915,90.612732,127.137321
5/19/2020,130.440002,177.34314,91.080528,124.438416
5/20/2020,133.320007,181.816971,92.513771,124.936363
5/21/2020,139,182.784805,93.817619,124.478249
5/22/2020,137.529999,182.123123,93.310013,123.820953
5/26/2020,144.729996,182.547791,96.16655,123.352882
5/27/2020,149.520004,185.392075,99.401299,121.978531
5/28/2020,149.820007,186.389542,97.997902,123.183578
5/29/2020,145.850006,185.236298,98.362106,123.552055
6/1/2020,151.389999,186.319946,99.319977,123.452469
6/2/2020,153.309998,186.498901,100.517326,123.432556
6/3/2020,173.160004,192.165741,103.879875,122.964478
6/4/2020,184.300003,192.116043,101.056129,121.610046
6/5/2020,205.429993,196.013245,102.482971,121.062294
6/8/2020,230.5,201.471298,104.059479,120.743607
6/9/2020,216.740005,198.359512,102.403145,120.853157
6/10/2020,203.410004,194.661148,101.894279,120.66394
6/11/2020,170,186.419357,94.959633,119.598312
6/12/2020,189.509995,188.069717,96.21685,117.257935
6/15/2020,190.940002,188.387863,97.623734,117.59655
6/16/2020,197.770004,189.213028,98.821083,119.160118
6/17/2020,192.539993,189.680283,98.990707,118.542656
6/18/2020,192.289993,188.387863,98.232384,117.506912
6/19/2020,187.020004,185.474884,95.568291,119.359299
6/22/2020,188.520004,186.369659,99.290047,121.181808
6/23/2020,187.880005,185.534546,101.694717,120.574303
6/24/2020,176.690002,183.218094,99.858788,119.807457
6/25/2020,174.880005,181.696991,101.175873,119.219872
6/26/2020,170.009995,178.694565,93.462952,117.835564
6/29/2020,194.490005,181.736771,95.658096,118.572533
6/30/2020,183.300003,183.397049,97.833275,119.289581
7/1/2020,180.320007,183.585953,97.184708,119.199959
7/2/2020,180.809998,182.452576,98.212433,118.721916
7/6/2020,187.910004,187.40361,99.729073,118.403229
7/7/2020,178.880005,184.739197,96.855438,126.430222
7/8/2020,180.080002,184.769028,98.621521,123.930504
7/9/2020,173.279999,183.257858,96.775612,127.226952
7/10/2020,178.440002,183.804672,97.773399,130.144943
7/13/2020,175.649994,183.844437,96.246788,128.989716
7/14/2020,179.960007,189.610703,96.546127,131.469513
7/15/2020,187.940002,190.654587,98.322189,131.459549
7/16/2020,178.699997,189.809525,97.045021,131.658737
7/17/2020,175.660004,190.366272,96.067184,131.200623
7/20/2020,174.419998,190.495514,95.438576,130.931717
7/21/2020,178.630005,191.857544,98.142586,131.788208
7/22/2020,179.789993,197.464737,98.691376,132.116852
7/23/2020,176.449997,196.40097,98.082726,131.101028
7/24/2020,173.759995,197.564163,98.212433,130.702667
7/27/2020,170.210007,200.079453,96.995125,130.672791
7/28/2020,170.839996,195.098602,96.057205,131.220535
7/29/2020,166.009995,195.068771,96.755661,130.154922
7/30/2020,161.949997,194.273422,96.605988,129.58725
7/31/2020,158,193.149994,97.394249,128.870193
8/3/2020,162.270004,193.269287,98.112656,128.770615
8/4/2020,165.070007,198.200439,97.114868,131.101028
8/5/2020,174.279999,198.101013,100.716888,129.278519
8/6/2020,172.199997,201.998215,100.227966,128.820404
8/7/2020,170.020004,203.409973,101.63485,129.437866
8/10/2020,179.410004,202.932755,105.17701,131.340042
8/11/2020,180.130005,203.807632,104.88765,129.666916
8/12/2020,175.440002,204.821716,104.987427,131.350006
8/13/2020,174.729996,205.288971,106.284546,131.850006
8/14/2020,178.080002,205.825836,106.194748,132.600006
8/17/2020,172.009995,207.456284,105.426453,135.600006
8/18/2020,170.229996,209.096695,106.733559,134.710007
8/19/2020,169.270004,208.291397,108.150414,132.410004
8/20/2020,169.580002,208.659256,107.771255,130.570007
8/21/2020,167.5,210.339432,109.507408,131.630005
8/24/2020,178.270004,211.383316,111.582817,131.330002
8/25/2020,174.729996,211.413132,111.263519,130.630005
8/26/2020,171.899994,212.516678,111.283478,130.699997
8/27/2020,174.199997,210.955826,110.595001,136.630005
8/28/2020,175.800003,213.660004,112.290001,140.300003
8/31/2020,171.820007,213.520004,111.889999,138.850006
